Number,id,Day,Month,Year,Region,Species,Species_co,Geotag_rea,Descriptio,Location.a,Descript_1,Image.s.,Audio.Vide,Geotag_rec,Geotag_all,Comments,Sex,Age.Class,Death_code,PMI_min,PMI_max,Source,lat,lon,No,flag,org_cell,new_no,new_flag,new_org_ce,Comments_1
411,1121,6,3,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.4991464, 73.7674666","Terraconscious and Drishti lifeguards, Photographs available","Washed ashore at Sinquerim beach, Morpho collected,",,http://www.marinemammals.in/submit-record/78hBPT.jpg . http://www.marinemammals.in/submit-record/FP2_Sinquerim_06032019.jpg . http://www.marinemammals.in/submit-record/FP3_Sinquerim_06032019.jpg . http://www.marinemammals.in/submit-record/FP4_Sinquerim_0,,"15.4991464, 73.76746660000003","15.4991464, 73.76746660000003",,,,3,2,4,MMI,15.49924799,73.76733691,746,FALSE,,568,FALSE,,
1828,1127,21,2,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.54249,73.75556,752,FALSE,,574,FALSE,,
1827,1131,16,2,2019,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.54249,73.75556,756,FALSE,,578,FALSE,,
1826,1132,15,2,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.12750599,73.94010817,757,FALSE,,579,TRUE,581,
415,1134,13,2,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,"Terraconscious and Drishti lifeguards, Photographs available","Carcass washed ashore at Majorda beach, Goa, No other details available, the carcass was buried as per instructions from local FD,",,http://www.marinemammals.in/submit-record/QZx0v0.jpg . http://www.marinemammals.in/submit-record/Sousa2_Majorda_13022019.jpg . http://www.marinemammals.in/submit-record/Sousa3_Majorda_13022019.jpg . http://www.marinemammals.in/submit-record/Sousa4_Majord,,"15.3096795335508, 73.901120463285415.309679533550865, 73.90112046328547","15.309679533550865, 73.90112046328547",,,,4,6,9,MMI,15.30967953,73.90112046,759,FALSE,,581,FALSE,,
1824,1140,4,2,2019,Goa,Indian Ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.50649474,73.76588163,765,FALSE,,587,FALSE,,
1825,1141,4,2,2019,Goa,Indian Ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.71813315,73.68994997,766,FALSE,,588,FALSE,,
1823,1142,30,1,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.2081388,73.93198516,767,FALSE,,589,FALSE,,
419,1143,29,1,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,Direct sighting,Dead individual floating in the sea,,http://www.marinemammals.in/submit-record/D6nFZz.jpg,,,,,,,3,3,5,MMI,NA,NA,768,FALSE,,590,FALSE,,
1822,1146,25,1,2019,Goa,Indian ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.57443,73.74066,771,FALSE,,593,FALSE,,
423,1151,10,1,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,Photographs from Life Guards,"Dolphin washed ashore at Mobor beach, Data collected by lifeguards",,,,"15.1586346314974, 73.94418707698515.158634631497431, 73.94418707698506","15.158634631497431, 73.94418707698506",,,,,NA,NA,MMI,15.15863463,73.94418708,776,FALSE,,597,FALSE,,
1820,1153,4,1,2019,Goa,Indian ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.57443,73.74066,778,FALSE,,599,FALSE,,
1821,1154,4,1,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.1838217,73.93857975,779,FALSE,,600,FALSE,,
1819,1157,27,12,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,3,5,Terra,15.60698,73.74048,785,FALSE,,606,FALSE,,
427,1159,24,12,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,betalbetim,,,,"15.2916735511884, 73.906790347966915.291673551188474, 73.90679034796696","15.291673551188474, 73.90679034796696",,,,4,6,9,Whatsapp,15.29167355,73.90679035,787,FALSE,,608,FALSE,"605, 606, 607",
1818,1163,12,12,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,3,4,Terra,15.31152658,73.90109796,791,FALSE,,611,FALSE,,
1817,1166,5,12,2018,Goa,Humpback Dolphin Calf,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.68403963,73.70289783,794,FALSE,,613,TRUE,614,
1816,1172,19,11,2018,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.46724,73.80456,800,FALSE,,619,FALSE,,
1815,1176,8,11,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.55737,73.75098,804,FALSE,,623,FALSE,,
441,1180,23,10,2018,Goa,Humpback dolphin,Humpback dolphin,,,betalbetim,,,,"15.2939860368778, 73.906151047810115.293986036877897, 73.9061510478101","15.293986036877897, 73.9061510478101",,,C,2,1,2,Whatsapp,15.29398604,73.90615105,808,FALSE,,627,TRUE,628,
1814,1181,10,10,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.29319,73.90775,811,FALSE,,630,FALSE,,
444,1184,7,10,2018,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,Photographs attached,"Washed ashore at Ashwem, Goa - Source: TerraConscious and Drishti Lifeguards,Seems to be a juvenile, There are rake marks seen from base of dorsal fin till the blowhole, the jaw is broken and missing,",,http://www.marinemammals.in/submit-record/vGdtK3.jpeg . http://www.marinemammals.in/submit-record/Sousa_Ashwem_07102018_2_.jpeg . http://www.marinemammals.in/submit-record/Sousa_Ashwem_07102018_3_.jpeg . http://www.marinemammals.in/submit-record/Sousa_Ah,,"15.6434130992496, 73.717016445971715.643413099249685, 73.71701644597178","15.643413099249685, 73.71701644597178",,,,4,9,12,MMI,15.6434131,73.71701645,814,FALSE,,632,TRUE,630,
1813,1191,23,9,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,C,2,1,2,Terra,15.55442395,73.75139081,821,FALSE,,639,TRUE,635,
1811,1198,6,9,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,3,5,Terra,15.31213718,73.90090671,828,FALSE,,645,FALSE,,
1812,1199,6,9,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.21671203,73.92971864,829,FALSE,,646,FALSE,,
1810,1201,5,9,2018,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,4,6,9,Terra,15.49910323,73.7672646,831,FALSE,,648,FALSE,,
1809,1202,4,9,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.60700964,73.73998252,832,FALSE,,649,FALSE,,
1808,1209,28,8,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.64181,73.71912,839,FALSE,,656,FALSE,,
1807,1221,6,8,2018,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,3,3,5,Terra,14.97695983,74.042002,851,FALSE,,667,FALSE,,
1806,1222,30,7,2018,Goa,Spinner Dolphin,Spinner dolphin,,,,,,,,,,,,2,NA,NA,Terra,15.31152658,73.90109796,852,FALSE,,668,FALSE,,
1805,1223,23,7,2018,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,14.97809,74.04211,853,FALSE,,669,FALSE,,
1804,1225,13,7,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,A,2,2,3,Terra,15.21671203,73.92971864,855,FALSE,,671,FALSE,,
1802,1228,4,7,2018,Goa,Humpback dolphin Juvi,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,14.97809,74.04211,858,FALSE,,674,FALSE,,
1801,1229,3,7,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,C,4,5,7,Terra,15.29145629,73.90796617,859,FALSE,,675,FALSE,,
1800,1231,29,6,2018,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,2,1,2,Terra,15.55559,73.75159,861,FALSE,,677,FALSE,,
1799,1233,25,6,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,2,0.5,1,Terra,15.01018531,74.02225545,863,FALSE,,679,FALSE,,
1798,1239,9,6,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.31191836,73.90104466,870,FALSE,,685,FALSE,,
1797,1240,8,6,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,3,5,Terra,15.29198479,73.90787444,871,FALSE,,686,FALSE,,
1796,1241,7,6,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.22882636,73.92605783,872,FALSE,,687,FALSE,,
1795,1242,6,6,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.35447242,73.88294084,873,FALSE,,688,FALSE,,
1794,1243,4,6,2018,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,3,5,Terra,15.31152658,73.90109796,874,FALSE,,689,FALSE,,
483,1247,25,5,2018,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,"Pictures attached,","Washed ashore at Utorda, Goa - Source: TerraConscious and Drishti Life guards",,http://www.marinemammals.in/submit-record/Q0L9JN.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2018-05-25_at_11.20.15.jpeg,,"15.3154045082164, 73.899320714053315.315404508216465, 73.89932071405339","15.315404508216465, 73.89932071405339",,,,3,4,5,MMI,15.31540451,73.89932071,879,FALSE,,694,FALSE,,
484,1248,20,5,2018,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,Pictures attached,"Washed ashore Mandrem beach, Source: Terraconscious and Drishti Lifeguards",,http://www.marinemammals.in/submit-record/ZxGj8q.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2018-05-20_at_12.48.53.jpeg,,"15.6680168459632, 73.709238632086115.668016845963258, 73.70923863208613","15.668016845963258, 73.70923863208613",,,,4,7,10,MMI,15.66801685,73.70923863,880,FALSE,,695,FALSE,,
1791,1255,7,5,2018,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,5,12,15,Terra,15.47106057,73.80539143,889,FALSE,,703,FALSE,,
1790,1256,7,5,2018,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,3,3,6,Terra,15.69080656,73.70090771,890,FALSE,,704,FALSE,,
1792,1257,7,5,2018,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,4,8,10,Terra,15.50016775,73.76731543,891,FALSE,,705,FALSE,,
491,1258,5,5,2018,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,"Pictures attached,","Washed ashore in Morjim, Source is Terraconscious and Drishti lifeguards, Data submitted to Forest Dept,",,http://www.marinemammals.in/submit-record/LwnrcQ.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2018-05-05_at_16.31.55.jpeg,,"15.6330468297843, 73.721822848182115.633046829784304, 73.72182284818211","15.633046829784304, 73.72182284818211",,,A,3,3,5,MMI,15.63304683,73.72182285,892,FALSE,,706,TRUE,704,
492,1259,5,5,2018,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,"No pictures,","Washed ashore at Betim, Source Terraconscious and Drishti life guards, Submitted data to Forest dept,",,,,"15.5017727117484, 73.825330320950815.501772711748481, 73.82533032095081","15.501772711748481, 73.82533032095081",,,,,NA,NA,MMI,15.50177271,73.82533032,893,FALSE,,707,TRUE,705,
1789,1260,4,5,2018,Goa,Humpback dolphin Fetus,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.38774,73.80763,894,FALSE,,708,FALSE,,
499,1268,22,4,2018,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,"Pictures attached,","Found at Polem point, Goa, Adult Female, Size available with FDSource: Dhrishti lifeguards and Terraconscious,",,http://www.marinemammals.in/submit-record/Yd32Zj.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2018-04-22_at_18.38.04.jpeg,,"14.9064981117054, 74.082926426219514.906498111705492, 74.08292642621954","14.906498111705492, 74.08292642621954",,,SA,3,2,4,MMI,14.90649811,74.08292643,905,FALSE,,718,FALSE,,
1788,1270,20,4,2018,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,NA,NA,Terra,15.25822871,73.91828017,907,FALSE,,720,FALSE,,
1787,1271,18,4,2018,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,3,3,4,Terra,15.46482492,73.80254583,908,FALSE,,721,FALSE,,
1786,1274,12,4,2018,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.49811156,73.76646088,912,FALSE,,724,TRUE,725,
502,1275,11,4,2018,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.1791179, 73.9536163","Reported by Drishti Lifeguards, attended to by Forest Dept","Morphometric measurements available with the Forest Dept, Found at Cavelosim beach,",,http://www.marinemammals.in/submit-record/nwNmh3.jpeg . http://www.marinemammals.in/submit-record/IMG-20180411-WA0002.jpeg . http://www.marinemammals.in/submit-record/IMG-20180411-WA0001.jpeg . http://www.marinemammals.in/submit-record/y0dt5w.jpeg,,"15.1791179, 73.95361630000002","15.1791179, 73.95361630000002",,,,3,2,4,MMI,15.17347473,73.94117342,913,FALSE,,725,FALSE,,Remapped
503,1276,7,4,2018,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"15.2570670541897, 73.9189523033142","Reported by Drishti lifeguards to the Forest Department who asked that the carcass be buried,",No measurements were taken,,http://www.marinemammals.in/submit-record/pmqQhc.png. http://www.marinemammals.in/submit-record/IMG-20180407-WA0018.png. http://www.marinemammals.in/submit-record/IMG-20180407-WA0016.png. http://www.marinemammals.in/submit-record/IMG-20180407-WA0015.png.,,"15.257067054189742, 73.9189523033142","15.257067054189742, 73.9189523033142",,,C,3,1,3,MMI,15.25706705,73.9189523,914,FALSE,,726,FALSE,,
1785,1281,31,3,2018,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.38774,73.80763,921,FALSE,,733,FALSE,,
1784,1283,29,3,2018,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,4,NA,NA,Terra,15.64217332,73.71787475,923,FALSE,,735,FALSE,,
1783,1284,19,3,2018,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,14.99655,74.0429,924,FALSE,,736,FALSE,,
507,1286,16,3,2018,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"15.3911691388592, 73.8066643051147","Found by the Drishti lifeguards, who reported it to the Stranding NetworkOcean Watch, The Stranding Network informed the Forest Department, A necropsy was conducted by the Forest Department after which both individuals were buried,",Pregnant female,,http://www.marinemammals.in/submit-record/zsTFWD.png. http://www.marinemammals.in/submit-record/IMG-20180319-WA0016.png. http://www.marinemammals.in/submit-record/IMG-20180316-WA0033.png. http://www.marinemammals.in/submit-record/IMG-20180316-WA0021.png.,,"15.391169138859292, 73.80666430511474","15.391169138859292, 73.80666430511474",,,,,NA,NA,MMI,15.39116914,73.80666431,926,FALSE,,738,TRUE,736,
508,1287,16,3,2018,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"14.9780088, 74.0419464","Reported by lifeguards to the Goa Forest Department, Forest Department took the carcass, Necropsy report available with the Forest Department,","Carcass was fresh, Its skin has peeled off in places, Carcass is of a juvenile animal less than a year old as foetal curves are still visible,",,http://www.marinemammals.in/submit-record/tZ90rz.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2018-03-17_at_09.35.15.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2018-03-17_at_09.35.13.jpeg . http://www.marinemammals,,"14.9780088, 74.04194640000003","14.9780088, 74.04194640000003",,,C,2,1,2,MMI,14.9780088,74.0419464,927,FALSE,,739,TRUE,737,
514,1294,26,2,2018,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"15.6438666, 73.7176844","Reported by Drishti lifeguards to the Stranding Network who then informed the Forest Department, The Forest Department conducted a necropsy before burying it, Necropsy report available with the Forest Department,","Carcass was burnt and discoloured, severely decomposed and with a rupture around the anus, Its internal organs were visible, Its tongue was swollen which could be a sign of asphyxiation,",,http://www.marinemammals.in/submit-record/RLwBxD.png. http://www.marinemammals.in/submit-record/Dolphin_4_photo_4.png. http://www.marinemammals.in/submit-record/Dolphin_4_photo_3_.png. http://www.marinemammals.in/submit-record/Dolphin_4_photo_2.png. http,,"15.6438666, 73.71768440000005","15.6438666, 73.71768440000005",,,,3,3,5,MMI,15.6438666,73.7176844,939,FALSE,,750,FALSE,,
518,1300,17,2,2018,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"14.9780088, 74.0419464","Reported by Drishti Lifeguards to the Forest Department, Forest Department buried the carcass,","Carcass was severely burnt, discoloured, bloated and ruptured around the anus, It was about 1,5 meters in length,",,http://www.marinemammals.in/submit-record/XQL1qk.png. http://www.marinemammals.in/submit-record/Dolphin_3_photo_4_.png. http://www.marinemammals.in/submit-record/Dolphin_3_photo_2.png. http://www.marinemammals.in/submit-record/MQPsMv.png,,"14.9780088, 74.04194640000003","14.9780088, 74.04194640000003",,,,3,3,5,MMI,14.9780088,74.0419464,945,FALSE,,755,FALSE,,
521,1303,7,2,2018,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"15.6029835, 73.733627","Drishti Lifeguards, Reported to the Forest Department by the marine wildlife stranding network, Forest Department arrived with veterinary help and a necropsy report was performed, The necropsy report is available with the Forest Department,","Carcass was severely decomposed and bloated, Its skin was sunburnt and discoloured, Fluke was completely decomposed, Jaw bone was visible, Approximately 6 feet in size,",,http://www.marinemammals.in/submit-record/0H446g.png. http://www.marinemammals.in/submit-record/Dolphin_2_photo_4_.png. http://www.marinemammals.in/submit-record/Dolphin_2_photo.png. http://www.marinemammals.in/submit-record/n1Tzsb.png,,"15.6029835, 73.73362700000007","15.6029835, 73.73362700000007",,,,4,6,9,MMI,15.6029835,73.733627,951,FALSE,,760,FALSE,,
1781,1307,23,1,2018,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,5,15,20,Terra,15.04642848,73.98436118,954,FALSE,,762,FALSE,,
1780,1313,5,1,2018,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.2209,73.92939,961,FALSE,,767,FALSE,,
1779,1314,10,12,2017,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.04314509,73.9853492,963,FALSE,,769,FALSE,,
1778,1316,25,11,2017,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,2,1,2,Terra,14.97781,74.04198,965,FALSE,,771,FALSE,,
1776,1319,6,10,2017,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,4,8,12,Terra,15.31152658,73.90109796,968,FALSE,,773,FALSE,,
1777,1320,6,10,2017,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,2,0.5,1,Terra,15.04338323,73.98563217,969,FALSE,,774,FALSE,,
1775,1321,30,9,2017,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,4,7,9,Terra,15.29145629,73.90796617,970,FALSE,,775,FALSE,,
1774,1322,30,9,2017,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,2,1,2,Terra,15.04135955,73.98655997,971,FALSE,,776,TRUE,774,
1773,1324,21,9,2017,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,4,6,10,Terra,14.97747805,74.04183034,973,FALSE,,778,FALSE,,
1772,1327,21,9,2017,Goa,Unidentified cetacean,Small-sized delphinid,,,,,,,,,,,,5,NA,NA,Terra,15.23062571,73.92584912,976,FALSE,,781,FALSE,,
1771,1328,19,9,2017,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,2,1,2,Terra,14.97747805,74.04183034,977,FALSE,,782,FALSE,,
548,1349,18,7,2017,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.5318006891919, 73.7585991195678",Dristi Life Guard Network,"Severely bloated and discoloured, with some parts of the fins torn and intestine coming out of the body,Forest Department buried it without doing a post mortem",,http://www.marinemammals.in/submit-record/finlessporpoise.png,,"15.531800689191982, 73.75859911956786","15.531800689191982, 73.75859911956786",,,,3,3,5,MMI,15.53180069,73.75859912,998,FALSE,,800,FALSE,,
1769,1352,7,7,2017,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.51808554,73.76257144,1001,FALSE,,803,FALSE,,
1768,1353,2,7,2017,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,5,NA,NA,Terra,15.51822912,73.76251743,1002,FALSE,,804,FALSE,,
1767,1354,29,6,2017,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,4,NA,NA,Terra,15.29863425,73.90557135,1004,FALSE,,806,FALSE,,
554,1362,21,5,2017,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.392989685552, 73.8057630828857",Shrayragi Israni?,"badly bloated decomposing carcass with a rope tied to the fluke,",,http://www.marinemammals.in/submit-record/18664561_10155324239774740_1613348943486136566_n.jpg,,"15.392989685552019, 73.80576308288573","15.392989685552019, 73.80576308288573",,,,,NA,NA,MMI,15.39298969,73.80576308,1019,FALSE,,817,FALSE,,
583,1425,14,4,2016,Goa,Indo-Pacific humpback dolphin,Humpback dolphin,"15.4642839800504, 73.8031477506347","Locals along the Caranzalem stretch of Miramar along with image taken,","Sighted washed up between 6:30 and 7am on the 14th of April 2016No bodily markings, abrasions or damages to sight,Reported by local beach walkers - fishermen trying to move eyes around to check if the dolphin was alive, Not substantiated by proof,",,http://www.marinemammals.in/submit-record/12998360_1165764890100519_6879242447290194551_o.jpg,,"15.464283980050414, 73.80314775063471","15.464283980050414, 73.80314775063471",,,,,NA,NA,MMI,15.46440557,73.80299314,1088,FALSE,,873,FALSE,,
